Year,Value,UNIT_MEASURE,SERIES
2014,38.0,Procenat,Procenat lica starosti 16–74 godine koja su koristila internet u posljednja tri mjeseca
2015,43.4,Procenat,Procenat lica starosti 16–74 godine koja su koristila internet u posljednja tri mjeseca
2016,42.8,Procenat,Procenat lica starosti 16–74 godine koja su koristila internet u posljednja tri mjeseca
2017,64.9,Procenat,Procenat lica starosti 16–74 godine koja su koristila internet u posljednja tri mjeseca
2018,71.2,Procenat,Procenat lica starosti 16–74 godine koja su koristila internet u posljednja tri mjeseca
2019,72.1,Procenat,Procenat lica starosti 16–74 godine koja su koristila internet u posljednja tri mjeseca
2020,72.8,Procenat,Procenat lica starosti 16–74 godine koja su koristila internet u posljednja tri mjeseca
2021,80.3,Procenat,Procenat lica starosti 16–74 godine koja su koristila internet u posljednja tri mjeseca
