Year,Value,UNIT_MEASURE,SERIES
2004,8.2,Procenat,Udio domaćinstava koja žive ispod 50% medijane izdataka
2007,10.8,Procenat,Udio domaćinstava koja žive ispod 50% medijane izdataka
2011,8.0,Procenat,Udio domaćinstava koja žive ispod 50% medijane izdataka
2015,7.0,Procenat,Udio domaćinstava koja žive ispod 50% medijane izdataka
