Year,Value,UNIT_MEASURE,SERIES
2004,8.2,Проценат,Удио домаћинстава који живе испод 50% медијане издатака
2007,10.8,Проценат,Удио домаћинстава који живе испод 50% медијане издатака
2011,8.0,Проценат,Удио домаћинстава који живе испод 50% медијане издатака
2015,7.0,Проценат,Удио домаћинстава који живе испод 50% медијане издатака
