Year,Value,UNIT_MEASURE,SERIES
2014,38.0,Percent,IT_USE_LTMN
2015,43.4,Percent,IT_USE_LTMN
2016,42.8,Percent,IT_USE_LTMN
2017,64.9,Percent,IT_USE_LTMN
2018,71.2,Percent,IT_USE_LTMN
2019,72.1,Percent,IT_USE_LTMN
2020,72.8,Percent,IT_USE_LTMN
2021,80.3,Percent,IT_USE_LTMN
