Year,SERIES,UNIT_MEASURE,Value
2004,SI_POV_NAHC,NUMBER,199752.0
2007,SI_POV_NAHC,NUMBER,182389.0
2011,SI_POV_NAHC,NUMBER,152909.0
2015,SI_POV_NAHC,NUMBER,126043.0
2004,SI_POV_NAHC,PT,15.8
2007,SI_POV_NAHC,PT,15.6
2011,SI_POV_NAHC,PT,14.4
2015,SI_POV_NAHC,PT,12.8
2004,SI_POV_HHD,NUMBER,63973.0
2007,SI_POV_HHD,NUMBER,64708.0
2011,SI_POV_HHD,NUMBER,53234.0
2015,SI_POV_HHD,NUMBER,49805.0
2004,SI_POV_HHD,PT,16.1
2007,SI_POV_HHD,PT,17.3
2011,SI_POV_HHD,PT,14.8
2015,SI_POV_HHD,PT,13.9
