Year,Value,UNIT_MEASURE,SERIES
2004,199752.0,NUMBER,SI_POV_NAHC
2007,182389.0,NUMBER,SI_POV_NAHC
2011,152909.0,NUMBER,SI_POV_NAHC
2015,126043.0,NUMBER,SI_POV_NAHC
2004,15.8,PT,SI_POV_NAHC
2007,15.6,PT,SI_POV_NAHC
2011,14.4,PT,SI_POV_NAHC
2015,12.8,PT,SI_POV_NAHC
2004,63973.0,NUMBER,SI_POV_HHD
2007,64708.0,NUMBER,SI_POV_HHD
2011,53234.0,NUMBER,SI_POV_HHD
2015,49805.0,NUMBER,SI_POV_HHD
2004,16.1,PT,SI_POV_HHD
2007,17.3,PT,SI_POV_HHD
2011,14.8,PT,SI_POV_HHD
2015,13.9,PT,SI_POV_HHD
